V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.708905835774,25.890415562064,37.217472370467,40.453774315725,48.54452917887,50.8099405405506,53.0753519022312,57.9298048201182,61.489736959902,59.2243255982214,60.1952161817988,63.4315181270568,66.6678200723148,68.9332314339954,68.6096012394696,69.9041220175728,75.4058353245114,80.5839184369242,84.7911109657595,86.4092619383885,88.9983034945949,89.3219336891207,92.8818658289045,98.0599489413174,102.590771664679,102.590771664679,102.267141470153,103.23803205373,102.267141470153,101.296250886575,97.0890583577399,94.8236469960593,94.8236469960593,90.2928242726981,85.7620015493369,82.2020694095531,82.5256996040789,81.8784392150273,83.4965901876563,84.4674807712337,87.0565223274402,90.616454467224,88.0274129110176,87.0565223274402,82.2020694095532,78.9657674642952,75.7294655190372,73.4640541573566,67.962340850418,61.8133671544278,56.9589142365408,55.9880236529634,48.54452917887,40.453774315725,37.217472370467,25.890415562064,9.708905835774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74612405920356,24.3653101480089,37.360142226947,40.6088502466815,50.354974305885,48.4057494940443,53.2788115236461,58.1518735532479,60.1010983650886,59.4513567611417,60.4259691670621,63.6746771867966,66.9233852065311,68.5477392163984,68.8726100183718,68.5477392163984,73.7456720479736,80.2430880874426,85.4410209190178,87.0653749288851,89.6643413446727,89.6643413446727,91.6135661565134,98.4358529979559,101.359690215717,102.984044225584,103.308915027558,101.68456101769,102.659173423611,100.385077809797,96.8114989880886,95.1871449782214,93.5627909683541,90.638953750593,84.4664085130974,82.5171837012567,82.5171837012567,81.8674420973098,83.4917961071771,85.4410209190179,90.6389537505931,89.3394705426993,88.3648581367789,84.1415377111241,82.5171837012568,79.2684756815223,76.0197676617878,73.7456720479736,66.5985144045576,62.0503231769293,57.1772611473275,52.3041991177258,50.354974305885,40.6088502466815,37.360142226947,24.3653101480089,9.74612405920356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0487844169048,26.0975688338095,35.8841571464881,42.4085493549405,48.9329415633929,48.6067219529703,54.1524553301548,60.024408317762,58.7195298760715,59.6981887073393,60.6768475386072,63.9390436428334,65.5701416949465,68.8323377991727,69.1585574095953,70.4634358512858,74.0518515659346,80.576243774387,85.1433183203036,87.426855593262,88.4055144245298,90.0366124766429,92.3201497496013,98.8445419580537,101.780518451857,103.41161650397,104.064055724816,102.759177283125,103.085396893548,100.149420399744,96.8872242955179,95.5823458538274,93.9512478017143,91.0152713079107,84.4908790994583,82.8597810473452,81.2286829952321,82.2073418265,81.2286829952322,85.7957575411489,91.0152713079108,91.3414909183334,88.7317340349525,84.4908790994584,81.2286829952322,79.5975849431191,76.3353888388929,74.0518515659346,65.2439220845239,63.9390436428334,56.7622122135358,52.5213572780417,48.9329415633929,42.4085493549405,35.8841571464881,26.0975688338095,13.0487844169048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4687577010163,24.5759093593206,34.4062731030488,44.2366368467771,47.5134247613532,48.8241399271836,57.3437885050814,57.0161097136238,57.671467296539,59.9652188367423,61.6036127940303,62.5866491684032,65.8634370829792,69.1402249975553,70.4509401633858,71.7616553292162,72.744691703589,77.3321947839955,85.8518433618933,88.1455949020966,88.8009524850118,90.4393464422998,92.7330979825031,100.26971018602799,101.252746560401,101.908104143316,104.201855683519,103.874176892062,100.26971018602799,99.9420313945704,97.6482798543672,94.6991707312487,93.3884555654183,92.4054191910454,84.8688069875204,83.2304130302324,81.5920190729444,82.2473766558596,81.2643402814868,87.817916110639,89.7839888593846,90.1116676508422,87.4902373191814,84.8688069875205,81.5920190729444,78.3152311583683,76.0214796181651,74.3830856608771,66.846473457352,60.9482552111151,57.3437885050814,52.7562854246749,47.5134247613532,44.2366368467771,34.4062731030488,24.5759093593206,11.4687577010163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5237751469262,26.3400574786885,32.9250718483607,44.4488469952869,46.095100587705,52.6801149573771,55.9726221422132,57.2896250161476,58.9358786085657,58.606627890082,61.8991350749181,62.8868872303689,66.179394415205,67.825648007623,71.7766566294263,72.1059073479099,72.4351580663935,76.3861666881968,86.5929389611886,87.2514403981558,89.2269447090575,89.2269447090575,93.1779533308608,99.1044662635657,101.738472011435,102.396973448402,104.701728477787,105.030979196271,100.750719855984,99.7629677005329,98.1167141081148,95.1534576417623,93.8364547678279,91.202449019959,85.2759360872541,81.9834289024181,81.9834289024181,80.6664260284836,81.3249274654508,90.2146968645083,90.8731983014755,90.5439475829919,86.263688242705,83.6296824948362,81.9834289024181,78.6909217175821,76.3861666881968,73.0936595033607,69.4719016000411,61.2406336379509,55.9726221422132,52.6801149573771,46.095100587705,44.4488469952869,32.9250718483607,26.3400574786885,11.5237751469262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5828291763036,24.8203482349363,34.7484875289109,44.6766268228854,46.3313167052145,52.9500762345308,56.259455999189,58.2450838579839,56.259455999189,57.2522699285865,62.2163395755737,64.8638433873003,64.8638433873003,66.5185332696294,72.1444788695483,72.4754168460141,73.7991687518773,75.7847966106722,84.3891839987835,88.0295017399075,89.6841916222366,89.6841916222366,93.6554473398264,99.6123309162111,101.928896751472,102.590772704404,103.583586633801,103.914524610267,101.26702079854,98.6195169868136,96.9648271044845,95.9720131750871,94.6482612692238,91.6698194810314,85.7129359046467,82.4035561399885,82.4035561399885,80.7488662576595,81.7416801870569,88.3604397163733,89.6841916222366,91.0079435280999,86.7057498340442,82.4035561399886,80.7488662576595,80.7488662576595,76.7776105400697,71.8135408930824,69.4969750578217,60.8925876697104,56.259455999189,52.9500762345308,46.3313167052145,44.6766268228854,34.7484875289109,24.8203482349363,11.5828291763036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9823011810097,24.9557529525243,33.2743372700323,43.256638451042,46.5840721780453,55.9008866136543,56.566373359055,58.5628335952569,54.9026564955534,59.228320340657604,62.5557540676608,63.5539841857618,65.2177010492634,69.2106215216673,70.8743383851689,72.2053118759702,74.867258857572807,76.1982323483741,84.1840732931818,88.509737138286,90.1734540017876,90.506197374488,92.5026576106899,99.1575250646964,100.821241928198,103.1504455371,103.815932282501,104.481419027902,101.819472046299,99.1575250646964,97.8265515738951,96.4955780830937,93.5008877287908,91.1716841198886,84.5168166658821,82.5203564296802,82.8530998023805,81.1893829388789,83.5185865477811,88.8424805109863,89.507967256387,88.1769937655857,85.5150467839831,83.8513299204815,81.1893829388789,79.5256660753773,77.1964624664751,73.8690287394718,68.2123914035663,61.2247805768595,56.566373359055,50.5769926504491,46.5840721780453,43.256638451042,33.2743372700323,24.9557529525243,9.9823011810097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0400984610927,25.1002461527319,35.1403446138246,43.5070933314019,46.8537928184328,55.8898814334163,56.8938912795255,58.2325710743379,55.2205415360101,59.5712508691503,62.9179503561812,63.9219602022905,65.5953099458059,69.611349330243,69.611349330243,73.6273887146801,75.6354084068987,76.974088201711,82.9981472783667,87.3488566115068,89.0222063550223,91.0302260472409,93.0382457394594,99.3969747648182,101.404994457037,103.747684097958,102.743674251849,103.078344200552,102.409004303146,98.3929649187089,96.7196151751934,97.0542851238965,94.0422555855686,92.0342358933501,85.0061669705852,82.9981472783666,81.6594674835543,79.9861177400388,86.3448467653975,89.0222063550223,89.6915462524285,87.0141866628038,84.3368270731791,84.3368270731791,81.6594674835543,79.9861177400389,77.6434280991172,74.2967286120863,68.6073394841337,62.248610458775,56.8938912795255,47.8578026645421,46.8537928184328,43.5070933314019,35.1403446138246,25.1002461527319,10.0400984610927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7852347660038,25.2540744985795,35.3557042980113,42.0901241642992,48.824544030587,56.2324058835037,57.2425688634469,56.9058478701325,55.5589638968749,58.2527318433901,61.619941776534,64.9871517096779,65.9973146896211,68.3543616428219,70.0379666093938,74.0786185291665,75.7622234957385,78.792712435568,81.8232013753976,86.8740162751135,89.5677842216286,91.588110181515,93.6084361414013,98.3225300478029,101.689739980947,102.69990296089,103.373344947519,102.363181967576,103.036623954204,98.3225300478028,97.3123670678596,95.965483094602,94.9553201146589,90.9146681948861,85.5271323018558,83.5068063419695,82.1599223687119,82.1599223687119,85.1904113085414,87.5474582617422,86.5372952817991,87.5474582617423,84.8536903152271,83.1700853486552,82.159922368712,79.8028754155112,76.4356654823673,73.0684555492233,69.0278036294506,60.9464997899052,57.2425688634468,48.1511020439582,48.824544030587,42.0901241642992,35.3557042980113,25.2540744985795,11.7852347660038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8615019994842,25.417504284609,33.890005712812,40.6680068553744,47.4460079979368,56.5963095403961,55.9185094261399,56.5963095403961,57.6130097117805,57.6130097117805,62.0187104544461,63.7132107400867,66.4244111971116,68.7967115970085,70.4912118826491,73.202412339674,77.9470131394677,79.3026133679802,82.0138138250051,86.4195145676707,88.4529149104394,90.4863152532081,94.2142158816175,98.9588166814112,102.347817252692,101.331117081308,103.364517424077,102.68671730982,100.314416909924,99.2977167385393,98.619916624283,95.2309160530018,95.5698161101299,91.5030154245924,86.0806145105425,82.3527138821332,80.9971136536207,84.3861142249019,86.0806145105425,88.1140148533113,84.7250142820301,86.0806145105426,85.4028143962863,83.7083141106457,82.6916139392614,78.6248132537239,76.9303129680833,71.1690119969053,71.1690119969053,62.018710454446,55.9185094261399,48.4627081693212,47.4460079979368,40.6680068553744,33.890005712812,25.417504284609,11.8615019994842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6484387347678,23.8847677858436,35.8271516787654,40.9453162043033,49.1343794451639,56.9822317176554,56.9822317176554,56.9822317176554,56.299809780917,59.711919464609,62.4416072115625,62.4416072115625,66.8773498003621,69.2658265789464,69.2658265789464,72.6779362626384,78.8197336932838,77.4548898198071,83.9378982188217,84.2791091871909,88.032429839252,91.1033285545748,94.5154382382667,99.2923917954355,101.339657605651,102.022079542389,102.022079542389,102.704501479127,100.998446637281,100.657235668912,97.9275479219587,95.8802821117435,94.5154382382667,92.4681724280515,87.0087969341444,82.9142653137141,83.2554762820833,84.9615311239292,84.6203201555601,87.6912188708828,84.9615311239293,84.2791091871909,84.2791091871909,84.2791091871909,83.255476282083393,77.4548898198071,77.4548898198071,73.3603581993767,69.9482485156848,62.4416072115625,55.6173878441786,48.7931684767947,46.4046916982104,40.9453162043033,35.8271516787654,23.8847677858436,13.6484387347678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0280247625212,25.774338776831,34.3657850357747,39.5206527911409,49.4867304515156,57.3908610097438,56.3598874586706,56.0162296083128,55.6725717579551,60.1401238126058,61.171097363679,64.6076758672565,67.3569386701185,68.044254370834,69.7625436226227,73.5427799765579,78.0103320312086,79.0413055822819,83.8525154872903,84.8834890383636,87.9764096915833,90.0383567937298,93.4749352973073,98.9734609030312,100.004434454104,102.753697256966,101.379065855535,101.035408005178,101.722723705893,100.348092304462,97.942487351958,96.5678559505269,93.818593147665,92.1003038958762,85.9144625894368,81.7905683851438,85.2271468887213,85.570804739079,85.9144625894368,86.6017782901523,83.5088576369325,84.5398311880058,84.8834890383636,83.1651997865748,83.8525154872903,79.7286212829974,76.2920427794199,73.8864378269157,68.044254370834,64.2640180168987,53.6106246558086,49.1430726011578,46.7374676486536,39.5206527911409,34.3657850357747,25.774338776831,12.0280247625212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1185799250689,27.6996112573002,34.6245140716253,39.8181911823691,51.2442808260054,56.091712796033,56.091712796033,56.4379579367492,56.091712796033,60.5928996253443,59.9004093439118,65.0940864546556,66.1328218768043,68.5565378618181,70.6340087061156,74.4427052539944,76.5201760982919,80.675117786887,82.060098349752,86.5612851790632,85.8687948976307,90.369981726942,94.1786782748208,99.7186005262809,100.75733594843,101.449826229862,102.142316511295,99.7186005262809,102.488561652011,99.7186005262809,98.6798651041321,95.909903978402,94.524923415537,92.7936977119557,86.5612851790632,82.7525886311844,85.8687948976307,84.4838143347657,85.5225497569144,85.5225497569144,82.7525886311844,84.8300594754819,85.1763046161982,83.7913240533332,82.7525886311845,80.3288726461707,75.1351955354269,74.4427052539944,68.5565378618181,64.7478413139393,54.706732233168,47.7818294188429,45.7043585745454,39.8181911823691,34.6245140716253,27.6996112573002,12.1185799250689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2142164373465,26.1733209371711,34.8977612495614,40.1324254369956,51.2997090368553,58.2792612867676,57.9302836742719,55.138462774307,58.9772165117588,59.3261941242544,60.3731269617413,65.6077911491755,65.6077911491755,69.0975672741316,69.7955224991229,73.9832538490702,77.1240523615307,79.9158732614956,83.0566717739562,87.2444031239035,86.5464478989123,90.0362240238684,93.8749777613202,98.0627091112676,101.552485236224,101.901462848719,100.854530011232,100.505552398737,103.297373298702,100.505552398737,98.0627091112676,97.0157762737807,95.2708882113026,91.0831568613552,86.8954255114079,85.1505374489298,86.5464478989122,85.1505374489298,85.1505374489298,84.103604611443,83.4056493864517,83.0566717739561,83.7546269989474,84.4525822239386,80.9628060989825,80.9628060989825,75.7281419115483,73.285298624079,70.1445001116184,63.5139254742018,53.7425523243246,49.9037985868728,42.9242463369605,40.1324254369956,34.8977612495614,26.1733209371711,12.2142164373465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
